,batsman_name,batting_order,runs_scored,balls_faced,num_fours,num_sixes,num_dots,num_out,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),num_innings,team,average,runs_per_inning,strike_rate,impact,prop_dot,balls_per_six,balls_per_boundary,prop_run_boundary,prop_run_six
1835,Saqlain Haider,6.0,7.0,9,0,0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,7.0,7.0,77.7777777778,544.444444444,44.4444444444,inf,inf,0.0,0.0
1836,Saqlain Haider,7.0,5.0,23,0,0,18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,United Arab Emirates,2.5,2.5,21.7391304348,54.347826087,78.2608695652,inf,inf,0.0,0.0
1837,Saqlain Haider,9.0,2.0,4,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,2.0,2.0,50.0,100.0,50.0,inf,inf,0.0,0.0
1838,Sarfraz Ahmed,1.0,77.0,68,8,2,28,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,Pakistan,38.5,38.5,113.235294118,4359.55882353,41.1764705882,34.0,6.8,57.1428571429,15.5844155844
1839,Sarfraz Ahmed,2.0,1.0,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1840,Sarfraz Ahmed,4.0,58.0,42,5,2,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,58.0,58.0,138.095238095,8009.52380952,30.9523809524,21.0,6.0,55.1724137931,20.6896551724
1841,Sarfraz Ahmed,5.0,41.0,38,5,0,16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,41.0,41.0,107.894736842,4423.68421053,42.1052631579,inf,7.6,48.7804878049,0.0
1842,Sarfraz Ahmed,6.0,28.0,28,3,0,11,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Pakistan,28.0,14.0,100.0,1400.0,39.2857142857,inf,9.33333333333,42.8571428571,0.0
1843,Sarfraz Ahmed,7.0,19.0,13,1,1,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Pakistan,19.0,19.0,146.153846154,2776.92307692,30.7692307692,13.0,6.5,52.6315789474,31.5789473684
1844,Sarfraz Ahmed,8.0,8.0,10,1,0,5,2.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Pakistan,4.0,2.66666666667,80.0,213.333333333,50.0,inf,10.0,50.0,0.0
1845,Sayed Shirzad,9.0,1.0,2,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,Afghanistan,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1846,Scott Borthwick,9.0,14.0,16,2,0,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,England,14.0,14.0,87.5,1225.0,50.0,inf,8.0,57.1428571429,0.0
1847,Scott Styris,3.0,18.0,13,1,1,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,18.0,18.0,138.461538462,2492.30769231,30.7692307692,13.0,6.5,55.5555555556,33.3333333333
1848,Scott Styris,4.0,205.0,162,15,10,68,8.0,0.555555555556,0.111111111111,0.0,0.333333333333,0.0,0.0,0.0,0.0,9,New Zealand,25.625,22.7777777778,126.543209877,2882.37311385,41.975308642,16.2,6.48,58.5365853659,29.2682926829
1849,Scott Styris,5.0,282.0,259,17,12,103,13.0,0.3125,0.25,0.0625,0.375,0.0,0.0,0.0,0.0,16,New Zealand,21.6923076923,17.625,108.88030888,1919.01544402,39.7683397683,21.5833333333,8.93103448276,49.6453900709,25.5319148936
1850,Scott Styris,6.0,73.0,59,7,2,21,2.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,3,New Zealand,36.5,24.3333333333,123.728813559,3010.73446328,35.593220339,29.5,6.55555555556,54.7945205479,16.4383561644
1851,Sean Abbott,9.0,5.0,9,1,0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Australia,5.0,5.0,55.5555555556,277.777777778,77.7777777778,inf,9.0,80.0,0.0
1852,Sean Williams,3.0,143.0,98,17,3,31,4.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,5,Zimbabwe,35.75,28.6,145.918367347,4173.26530612,31.6326530612,32.6666666667,4.9,60.1398601399,12.5874125874
1853,Sean Williams,4.0,128.0,112,10,3,39,8.0,0.222222222222,0.111111111111,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,9,Zimbabwe,16.0,14.2222222222,114.285714286,1625.3968254,34.8214285714,37.3333333333,8.61538461538,45.3125,14.0625
1854,Sean Williams,5.0,96.0,82,9,0,23,3.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,4,Zimbabwe,32.0,24.0,117.073170732,2809.75609756,28.0487804878,inf,9.11111111111,37.5,0.0
1855,Sean Williams,6.0,16.0,15,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Zimbabwe,16.0,16.0,106.666666667,1706.66666667,33.3333333333,inf,15.0,25.0,0.0
1856,Sean Williams,7.0,2.0,6,0,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Zimbabwe,2.0,2.0,33.3333333333,66.6666666667,66.6666666667,inf,inf,0.0,0.0
1857,Seekkuge Prasanna,3.0,22.0,16,2,2,10,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Sri Lanka,11.0,11.0,137.5,1512.5,62.5,8.0,4.0,90.9090909091,54.5454545455
1858,Seekkuge Prasanna,5.0,4.0,4,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,4.0,4.0,100.0,400.0,25.0,inf,inf,0.0,0.0
1859,Seekkuge Prasanna,7.0,18.0,16,2,0,7,1.0,0.0,0.666666666667,0.0,0.0,0.0,0.333333333333,0.0,0.0,3,Sri Lanka,18.0,6.0,112.5,675.0,43.75,inf,8.0,44.4444444444,0.0
1860,Sese Bau,4.0,22.0,24,0,2,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Papua New Guinea,22.0,22.0,91.6666666667,2016.66666667,58.3333333333,12.0,12.0,54.5454545455,54.5454545455
1861,Sese Bau,5.0,25.0,26,0,1,11,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Papua New Guinea,12.5,12.5,96.1538461538,1201.92307692,42.3076923077,26.0,26.0,24.0,24.0
1862,Shabir Noori,2.0,15.0,18,1,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,15.0,15.0,83.3333333333,1250.0,50.0,inf,18.0,26.6666666667,0.0
1863,Shadeep Silva,9.0,16.0,23,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,United Arab Emirates,16.0,8.0,69.5652173913,556.52173913,43.4782608696,inf,23.0,25.0,0.0
1864,Shafiqullah,2.0,23.0,18,3,1,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,23.0,23.0,127.777777778,2938.88888889,61.1111111111,18.0,4.5,78.2608695652,26.0869565217
1865,Shafiqullah,3.0,3.0,9,0,0,6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Afghanistan,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1866,Shafiqullah,4.0,60.0,32,7,3,9,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Afghanistan,60.0,30.0,187.5,5625.0,28.125,10.6666666667,3.2,76.6666666667,30.0
1867,Shafiqullah,5.0,76.0,56,4,4,17,2.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,Afghanistan,38.0,25.3333333333,135.714285714,3438.0952381,30.3571428571,14.0,7.0,52.6315789474,31.5789473684
1868,Shafiqullah,6.0,44.0,22,2,4,6,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Afghanistan,44.0,22.0,200.0,4400.0,27.2727272727,5.5,3.66666666667,72.7272727273,54.5454545455
1869,Shafiqullah,7.0,67.0,49,3,5,22,6.0,0.285714285714,0.428571428571,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,7,Afghanistan,11.1666666667,9.57142857143,136.734693878,1308.74635569,44.8979591837,9.8,6.125,62.6865671642,44.776119403
1870,Shafiqullah,8.0,8.0,5,0,1,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,8.0,8.0,160.0,1280.0,40.0,5.0,5.0,75.0,75.0
1871,Shafiul Islam,9.0,16.0,13,1,1,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Bangladesh,16.0,16.0,123.076923077,1969.23076923,46.1538461538,13.0,6.5,62.5,37.5
1872,Shafiul Islam,10.0,2.0,11,0,0,9,3.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,3,Bangladesh,0.666666666667,0.666666666667,18.1818181818,12.1212121212,81.8181818182,inf,inf,0.0,0.0
1873,Shahadat Hossain,9.0,1.0,3,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,Bangladesh,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1874,Shahadat Hossain,10.0,4.0,4,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,4.0,4.0,100.0,400.0,25.0,inf,inf,0.0,0.0
1875,Shahadat Hossain,11.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Bangladesh,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1876,Shaheed Keshvani,8.0,0.0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Canada,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1877,Shahid Afridi,2.0,71.0,38,7,5,16,4.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4,Pakistan,17.75,17.75,186.842105263,3316.44736842,42.1052631579,7.6,3.16666666667,81.6901408451,42.2535211268
1878,Shahid Afridi,3.0,188.0,149,17,3,49,7.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,8,Pakistan,26.8571428571,23.5,126.174496644,2965.10067114,32.8859060403,49.6666666667,7.45,45.7446808511,9.57446808511
1879,Shahid Afridi,4.0,139.0,103,13,5,37,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Pakistan,23.1666666667,23.1666666667,134.951456311,3126.37540453,35.9223300971,20.6,5.72222222222,58.9928057554,21.5827338129
1880,Shahid Afridi,5.0,126.0,85,9,7,32,8.0,0.6,0.2,0.1,0.0,0.0,0.1,0.0,0.0,10,Pakistan,15.75,12.6,148.235294118,1867.76470588,37.6470588235,12.1428571429,5.3125,61.9047619048,33.3333333333
1881,Shahid Afridi,6.0,468.0,329,34,22,110,25.0,0.53125,0.21875,0.0,0.21875,0.0,0.03125,0.0,0.0,32,Pakistan,18.72,14.625,142.249240122,2080.39513678,33.4346504559,14.9545454545,5.875,57.264957265,28.2051282051
1882,Shahid Afridi,7.0,283.0,195,14,20,72,20.0,0.521739130435,0.173913043478,0.0434782608696,0.173913043478,0.0,0.0434782608696,0.0434782608696,0.0,23,Pakistan,14.15,12.3043478261,145.128205128,1785.70791527,36.9230769231,9.75,5.73529411765,62.1908127208,42.4028268551
1883,Shahid Afridi,8.0,40.0,23,1,4,8,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Pakistan,13.3333333333,13.3333333333,173.913043478,2318.84057971,34.7826086957,5.75,4.6,70.0,60.0
1884,Shahzaib Hasan,1.0,15.0,24,1,0,14,2.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,3,Pakistan,7.5,5.0,62.5,312.5,58.3333333333,inf,24.0,26.6666666667,0.0
1885,Shahzaib Hasan,2.0,101.0,109,12,3,68,7.0,0.714285714286,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,7,Pakistan,14.4285714286,14.4285714286,92.6605504587,1336.9593709,62.3853211009,36.3333333333,7.26666666667,65.3465346535,17.8217821782
1886,Shaiman Anwar,1.0,6.0,6,1,0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,United Arab Emirates,6.0,6.0,100.0,600.0,50.0,inf,6.0,66.6666666667,0.0
1887,Shaiman Anwar,3.0,154.0,142,9,6,56,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,United Arab Emirates,22.0,22.0,108.450704225,2385.91549296,39.4366197183,23.6666666667,9.46666666667,46.7532467532,23.3766233766
1888,Shaiman Anwar,4.0,80.0,71,8,4,39,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,United Arab Emirates,16.0,16.0,112.676056338,1802.81690141,54.9295774648,17.75,5.91666666667,70.0,30.0
1889,Shaiman Anwar,5.0,100.0,82,8,4,33,2.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,4,United Arab Emirates,50.0,25.0,121.951219512,3048.7804878,40.243902439,20.5,6.83333333333,56.0,24.0
1890,Shakeel Ansar,3.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1891,Shakib Al Hasan,3.0,519.0,410,59,12,157,15.0,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,16,Bangladesh,34.6,32.4375,126.585365854,4106.11280488,38.2926829268,34.1666666667,5.77464788732,59.344894027,13.8728323699
1892,Shakib Al Hasan,4.0,210.0,170,16,8,69,13.0,0.461538461538,0.0769230769231,0.0,0.461538461538,0.0,0.0,0.0,0.0,13,Bangladesh,16.1538461538,16.1538461538,123.529411765,1995.47511312,40.5882352941,21.25,7.08333333333,53.3333333333,22.8571428571
1893,Shakib Al Hasan,5.0,151.0,162,16,1,76,15.0,0.428571428571,0.0,0.0,0.357142857143,0.0,0.214285714286,0.0,0.0,14,Bangladesh,10.0666666667,10.7857142857,93.2098765432,1005.335097,46.9135802469,162.0,9.52941176471,46.357615894,3.97350993377
1894,Shakib Al Hasan,6.0,47.0,33,4,1,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Bangladesh,47.0,23.5,142.424242424,3346.96969697,27.2727272727,33.0,6.6,46.8085106383,12.7659574468
1895,Shakti Gauchan,9.0,5.0,26,0,0,22,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,Nepal,5.0,2.5,19.2307692308,48.0769230769,84.6153846154,inf,inf,0.0,0.0
1896,Shakti Gauchan,10.0,8.0,15,0,0,8,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2,Nepal,8.0,4.0,53.3333333333,213.333333333,53.3333333333,inf,inf,0.0,0.0
1897,Shakti Gauchan,11.0,0.0,2,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Nepal,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1898,Shaminda Eranga,9.0,6.0,8,1,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,6.0,6.0,75.0,450.0,62.5,inf,8.0,66.6666666667,0.0
1899,Shamsur Rahman,1.0,4.0,2,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,4.0,4.0,200.0,800.0,50.0,inf,2.0,100.0,0.0
1900,Shamsur Rahman,2.0,78.0,70,11,1,34,5.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,Bangladesh,15.6,15.6,111.428571429,1738.28571429,48.5714285714,70.0,5.83333333333,64.1025641026,7.69230769231
1901,Shamsur Rahman,3.0,0.0,1,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1902,Shamsur Rahman,4.0,4.0,13,0,0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Bangladesh,4.0,4.0,30.7692307692,123.076923077,69.2307692308,inf,inf,0.0,0.0
1903,Shane Bond,9.0,12.0,16,1,0,7,5.0,0.166666666667,0.166666666667,0.0,0.333333333333,0.0,0.333333333333,0.0,0.0,6,New Zealand,2.4,2.0,75.0,150.0,43.75,inf,16.0,33.3333333333,0.0
1904,Shane Bond,10.0,8.0,4,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,8.0,8.0,200.0,1600.0,0.0,inf,4.0,50.0,0.0
1905,Shane Bond,11.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,New Zealand,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
1906,Shane Watson,1.0,426.0,282,31,30,123,13.0,0.4,0.133333333333,0.266666666667,0.2,0.0,0.0,0.0,0.0,15,Australia,32.7692307692,28.4,151.063829787,4290.21276596,43.6170212766,9.4,4.62295081967,71.3615023474,42.2535211268
1907,Shane Watson,2.0,651.0,432,55,37,166,16.0,0.388888888889,0.111111111111,0.222222222222,0.222222222222,0.0,0.0555555555556,0.0,0.0,18,Australia,40.6875,36.1666666667,150.694444444,5450.11574074,38.4259259259,11.6756756757,4.69565217391,67.8955453149,34.1013824885
1908,Shane Watson,3.0,159.0,153,11,6,67,10.0,0.636363636364,0.0909090909091,0.0909090909091,0.0,0.0,0.0909090909091,0.0909090909091,0.0,11,Australia,15.9,14.4545454545,103.921568627,1502.13903743,43.7908496732,25.5,9.0,50.3144654088,22.641509434
1909,Shane Watson,4.0,38.0,20,4,2,6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,Australia,19.0,19.0,190.0,3610.0,30.0,10.0,3.33333333333,73.6842105263,31.5789473684
1910,Shane Watson,5.0,15.0,12,2,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Australia,15.0,15.0,125.0,1875.0,41.6666666667,inf,6.0,53.3333333333,0.0
1911,Shane Watson,6.0,16.0,16,0,1,5,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Australia,8.0,8.0,100.0,800.0,31.25,16.0,16.0,37.5,37.5
1912,Shapoor Zadran,10.0,24.0,55,0,3,47,5.0,0.0,0.166666666667,0.166666666667,0.5,0.0,0.0,0.166666666667,0.0,6,Afghanistan,4.8,4.0,43.6363636364,174.545454545,85.4545454545,18.3333333333,18.3333333333,75.0,75.0
1913,Shapoor Zadran,11.0,1.0,8,0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Afghanistan,1.0,1.0,12.5,12.5,87.5,inf,inf,0.0,0.0
1914,Sharad Vesawkar,5.0,88.0,93,10,0,41,2.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,Nepal,44.0,29.3333333333,94.623655914,2775.62724014,44.0860215054,inf,9.3,45.4545454545,0.0
1915,Sharad Vesawkar,6.0,66.0,68,4,1,29,5.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,5,Nepal,13.2,13.2,97.0588235294,1281.17647059,42.6470588235,68.0,13.6,33.3333333333,9.09090909091
1916,Sharad Vesawkar,7.0,45.0,56,2,2,28,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Nepal,22.5,22.5,80.3571428571,1808.03571429,50.0,28.0,14.0,44.4444444444,26.6666666667
1917,Sharjeel Khan,1.0,34.0,31,3,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,34.0,34.0,109.677419355,3729.03225806,32.2580645161,inf,10.3333333333,35.2941176471,0.0
1918,Sharjeel Khan,2.0,89.0,60,10,5,32,5.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,5,Pakistan,17.8,17.8,148.333333333,2640.33333333,53.3333333333,12.0,4.0,78.6516853933,33.7078651685
1919,Shaun Marsh,1.0,53.0,50,3,3,24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Australia,17.6666666667,17.6666666667,106.0,1872.66666667,48.0,16.6666666667,8.33333333333,56.6037735849,33.9622641509
1920,Shaun Marsh,2.0,44.0,43,2,1,12,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,Australia,44.0,22.0,102.325581395,2251.1627907,27.9069767442,43.0,14.3333333333,31.8181818182,13.6363636364
1921,Shaun Marsh,3.0,145.0,142,10,5,64,7.0,0.375,0.125,0.125,0.25,0.0,0.125,0.0,0.0,8,Australia,20.7142857143,18.125,102.112676056,1850.79225352,45.0704225352,28.4,9.46666666667,48.275862069,20.6896551724
1922,Shaun Marsh,4.0,13.0,19,0,1,12,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2,Australia,6.5,6.5,68.4210526316,444.736842105,63.1578947368,19.0,19.0,46.1538461538,46.1538461538
1923,Shaun Pollock,4.0,2.0,3,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,2.0,2.0,66.6666666667,133.333333333,33.3333333333,inf,inf,0.0,0.0
1924,Shaun Pollock,5.0,24.0,18,2,1,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,24.0,24.0,133.333333333,3200.0,38.8888888889,18.0,6.0,58.3333333333,25.0
1925,Shaun Pollock,6.0,24.0,26,0,1,11,4.0,0.5,0.333333333333,0.0,0.166666666667,0.0,0.0,0.0,0.0,6,South Africa,6.0,4.0,92.3076923077,369.230769231,42.3076923077,26.0,26.0,25.0,25.0
1926,Shaun Pollock,7.0,36.0,25,2,2,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,South Africa,36.0,36.0,144.0,5184.0,40.0,12.5,6.25,55.5555555556,33.3333333333
1927,Shaun Tait,11.0,11.0,15,0,1,9,2.0,0.166666666667,0.666666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,6,Australia,5.5,1.83333333333,73.3333333333,134.444444444,60.0,15.0,15.0,54.5454545455,54.5454545455
1928,Shawn Findlay,5.0,32.0,31,4,0,14,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,West Indies,16.0,16.0,103.225806452,1651.61290323,45.1612903226,inf,7.75,50.0,0.0
1929,Shehan Jayasuriya,3.0,138.0,126,9,7,57,5.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,6,Sri Lanka,27.6,23.0,109.523809524,2519.04761905,45.2380952381,18.0,7.875,56.5217391304,30.4347826087
1930,Shehan Jayasuriya,4.0,4.0,3,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Sri Lanka,4.0,4.0,133.333333333,533.333333333,33.3333333333,inf,inf,0.0,0.0
1931,Shehan Jayasuriya,6.0,10.0,8,2,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Sri Lanka,10.0,10.0,125.0,1250.0,50.0,inf,4.0,80.0,0.0
1932,Sheldon Cottrell,11.0,0.0,1,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,West Indies,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1933,Shem Ngoche,9.0,54.0,67,2,2,35,6.0,0.444444444444,0.333333333333,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,9,Kenya,9.0,6.0,80.5970149254,483.582089552,52.2388059701,33.5,16.75,37.037037037,22.2222222222
1934,Shem Ngoche,10.0,1.0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Kenya,1.0,1.0,50.0,50.0,50.0,inf,inf,0.0,0.0
1935,Shikhar Dhawan,1.0,1.0,3,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,India,1.0,1.0,33.3333333333,33.3333333333,66.6666666667,inf,inf,0.0,0.0
1936,Shikhar Dhawan,2.0,296.0,255,33,9,121,14.0,0.466666666667,0.0666666666667,0.133333333333,0.2,0.0,0.0666666666667,0.0666666666667,0.0,15,India,21.1428571429,19.7333333333,116.078431373,2290.61437908,47.4509803922,28.3333333333,6.07142857143,62.8378378378,18.2432432432
1937,Shingi Masakadza,7.0,17.0,19,1,0,7,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,Zimbabwe,8.5,8.5,89.4736842105,760.526315789,36.8421052632,inf,19.0,23.5294117647,0.0
1938,Shingi Masakadza,8.0,1.0,3,0,0,2,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2,Zimbabwe,1.0,0.5,33.3333333333,16.6666666667,66.6666666667,inf,inf,0.0,0.0
1939,Shingi Masakadza,9.0,0.0,2,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Zimbabwe,0.0,0.0,0.0,0.0,100.0,inf,inf,,
1940,Shivnarine Chanderpaul,2.0,113.0,122,11,2,67,6.0,0.714285714286,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0,7,West Indies,18.8333333333,16.1428571429,92.6229508197,1495.19906323,54.9180327869,61.0,9.38461538462,49.5575221239,10.6194690265
1941,Shivnarine Chanderpaul,3.0,90.0,71,12,2,32,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,West Indies,30.0,30.0,126.76056338,3802.81690141,45.0704225352,35.5,5.07142857143,66.6666666667,13.3333333333
1942,Shivnarine Chanderpaul,4.0,64.0,96,4,1,52,4.0,0.428571428571,0.428571428571,0.0,0.142857142857,0.0,0.0,0.0,0.0,7,West Indies,16.0,9.14285714286,66.6666666667,609.523809524,54.1666666667,96.0,19.2,34.375,9.375
1943,Shivnarine Chanderpaul,5.0,33.0,31,4,0,13,2.0,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,3,West Indies,16.5,11.0,106.451612903,1170.96774194,41.935483871,inf,7.75,48.4848484848,0.0
1944,Shivnarine Chanderpaul,6.0,43.0,37,3,0,8,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,West Indies,21.5,21.5,116.216216216,2498.64864865,21.6216216216,inf,12.3333333333,27.9069767442,0.0
1945,Shoaib Akhtar,9.0,1.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,1.0,1.0,100.0,100.0,0.0,inf,inf,0.0,0.0
1946,Shoaib Akhtar,10.0,9.0,9,2,0,6,2.0,0.0,0.333333333333,0.0,0.666666666667,0.0,0.0,0.0,0.0,3,Pakistan,4.5,3.0,100.0,300.0,66.6666666667,inf,4.5,88.8888888889,0.0
1947,Shoaib Akhtar,11.0,11.0,6,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Pakistan,11.0,5.5,183.333333333,1008.33333333,50.0,6.0,6.0,54.5454545455,54.5454545455
1948,Shoaib Khan,1.0,50.0,59,6,0,30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Pakistan,50.0,50.0,84.7457627119,4237.28813559,50.8474576271,inf,9.83333333333,48.0,0.0
